site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"The Former Cycle Club, 33 Dixon Street, Swindon",yes,,2020-03-10,,0.03,8,8,,local-authority-eng:SWD,,2019-02-26,,permissioned,full planning permission,POINT(-1.729012 51.586939),19HMR030,,,brownfield-land/local-authority-eng/SWD/19HMR030
"Land Adjacent to Co-operative Convenience Store, Moormead Road, Wroughton, Swindon",yes,,2020-03-10,,0.07,5,5,,local-authority-eng:SWD,,2019-02-28,,permissioned,full planning permission,POINT(-1.780691 51.554122),19HMR038,,,brownfield-land/local-authority-eng/SWD/19HMR038
"409 - 411 Cricklade Road, Swindon, SN2 1AQ",yes,,2020-03-10,,0.13,6,6,,local-authority-eng:SWD,,2019-03-07,,permissioned,full planning permission,POINT(-1.801562 51.565596),19HMR039,,,brownfield-land/local-authority-eng/SWD/19HMR039
"98 Redcliffe Street, Swindon, SN2 2BZ",yes,,2020-03-10,,0.04,6,6,,local-authority-eng:SWD,,2019-02-15,,permissioned,full planning permission,POINT(-1.762084 51.570294),19HMR041,,,brownfield-land/local-authority-eng/SWD/19HMR041
Crown Timber Site Unit A Thornhill Industrial Estate S outh Marston Swindon,yes,,2020-03-10,,2.1,47,47,,local-authority-eng:SWD,,2018-05-15,,permissioned,outline planning permission,POINT(-1.782897 51.564644),PP181901,,,brownfield-land/local-authority-eng/SWD/PP181901
"Bus Depot Eastcott Road, Old Town, Swindon SN1 3LS",yes,,2020-03-10,,0.63,45,45,,local-authority-eng:SWD,,2018-11-21,,permissioned,full planning permission,POINT(-1.782661 51.55904),PP181915,,,brownfield-land/local-authority-eng/SWD/PP181915
Morris Street Club 20-22 Morris Street Rodbourne Swindon SN2 2HU,yes,,2020-03-10,,0.04,5,5,,local-authority-eng:SWD,,2018-10-22,,permissioned,full planning permission,POINT(-1.777846 51.555757),PP181917,,,brownfield-land/local-authority-eng/SWD/PP181917
Coachbuilders House Stratton Road Stratton St Margaret Swindon,yes,30-Sep-19,2020-03-10,,0.23,8,8,This site has now been constructed and completed.,local-authority-eng:SWD,,2018-09-07,,permissioned,full planning permission,POINT(-1.77671 51.553074),PP181918,,,brownfield-land/local-authority-eng/SWD/PP181918
175 - 176 Manchester Road Swindon SN1 1TU,yes,30-Sep-19,2020-03-10,,0.18,6,6,This site has now been constructed and completed.,local-authority-eng:SWD,,2018-12-18,,permissioned,full planning permission,POINT(-1.727288 51.555305),PP181920,,,brownfield-land/local-authority-eng/SWD/PP181920
"2 Temple Chambers Temple Street, Swindon, SN1 1SQ",yes,,2020-03-10,,0.01,5,5,,local-authority-eng:SWD,,2018-05-18,,permissioned,full planning permission,POINT(-1.826729 51.569192),PP181922,,,brownfield-land/local-authority-eng/SWD/PP181922
"53 Victoria Road, Old Town, Swindon, SN1 3AY",yes,30-Sep-20,2020-03-10,,,5,5,This site has now been constructed and completed.,local-authority-eng:SWD,,2018-08-22,,permissioned,other,POINT(-1.741264 51.565407),PP181923,,,brownfield-land/local-authority-eng/SWD/PP181923
99-100 Victoria Road Old Town Swindon SN1 3BE,yes,,2020-03-10,,,31,31,,local-authority-eng:SWD,,2018-05-24,,permissioned,other,POINT(-1.744905 51.550565),PP181924,,,brownfield-land/local-authority-eng/SWD/PP181924
"Land north of Edison Road, Dorcan",yes,,2020-03-10,,1.66547,50,50,,local-authority-eng:SWD,not owned by a public authority,,,Not permissioned,,POINT(-1.774146 51.548621),s0006,,,brownfield-land/local-authority-eng/SWD/s0006
"Oak House, Rivermead Drive, Swindon",yes,,2020-03-10,,2.52151,,,Suitable for non residential development,local-authority-eng:SWD,not owned by a public authority,,,Not permissioned,,POINT(-1.830491 51.5782),s0024,,,brownfield-land/local-authority-eng/SWD/s0024
Nythe Complex,yes,,2020-03-10,,0.933738,28,28,,local-authority-eng:SWD,owned by a public authority,,,Not permissioned,,POINT(-1.792698 51.568885),s0070,,,brownfield-land/local-authority-eng/SWD/s0070
Land bounded by Netherton Close/ Cranemore Avenue/ Keswick Road,yes,,2020-03-10,,0.169387,5,5,,local-authority-eng:SWD,owned by a public authority,,,Not permissioned,,POINT(-1.783934 51.559327),s0082,,,brownfield-land/local-authority-eng/SWD/s0082
"Coal Yard, Signal Way",yes,,2020-03-10,,0.179717,8,8,No works had been started at the time of visiting the site in September 2019,local-authority-eng:SWD,owned by a public authority,2014-08-23,,Not permissioned,full planning permission,POINT(-1.787405 51.559517),s0090,,,brownfield-land/local-authority-eng/SWD/s0090
"Former youth Centre, Sparcells",yes,,2020-03-10,,0.14,6,6,The site was under construction at the time of visiting in September 2019,local-authority-eng:SWD,,2018-11-15,,permissioned,full planning permission,POINT(-1.727309 51.585659),s0093,,,brownfield-land/local-authority-eng/SWD/s0093
North Star (Former Clares Site and Oasis Leisure Centre),yes,,2020-03-10,,13.0547,,,Suitable for non residential development,local-authority-eng:SWD,,2018-03-05,,permissioned,full planning permission,POINT(-1.790611 51.523084),s0099,,,brownfield-land/local-authority-eng/SWD/s0099
Aspen House and Granville Street Car Park,yes,,2020-03-10,,1.26874,118,118,,local-authority-eng:SWD,,,,pending decision,outline planning permission,POINT(-1.79276 51.525949),s0100,,,brownfield-land/local-authority-eng/SWD/s0100
Tented Market,yes,,2020-03-10,,0.135119,101,101,,local-authority-eng:SWD,,,,pending decision,full planning permission,POINT(-1.787231 51.562094),s0101,,,brownfield-land/local-authority-eng/SWD/s0101
Thornhill Industrial Estate,yes,,2020-03-10,,5.08878,,,Suitable for non residential development,local-authority-eng:SWD,not owned by a public authority,,,Not permissioned,,POINT(-1.785588 51.562884),s0111,,,brownfield-land/local-authority-eng/SWD/s0111
Site of disused retail units on Devizes Road,yes,,2020-03-10,,0.0775496,5,5,,local-authority-eng:SWD,,2017-06-28,,Allocation,full planning permission,POINT(-1.782885 51.562069),s0113,,,brownfield-land/local-authority-eng/SWD/s0113
Sites of garages on Perrys Lane,yes,,2020-03-10,,0.114833,5,5,,local-authority-eng:SWD,,,,Allocation,,POINT(-1.782989 51.561682),s0115,,,brownfield-land/local-authority-eng/SWD/s0115
Fleetway House,yes,,2020-03-10,,0.179619,12,12,No works had been started at the time of visiting the site in September 2019,local-authority-eng:SWD,,2017-06-28,,permissioned,other,POINT(-1.787929 51.564088),s0120,,,brownfield-land/local-authority-eng/SWD/s0120
"39-45 Fleet Street, Swindon",yes,,2020-03-10,,0.0848,16,16,,local-authority-eng:SWD,,,,Not permissioned,full planning permission,POINT(-1.786559 51.56595),s0122,,,brownfield-land/local-authority-eng/SWD/s0122
"Falcon House, Fleming Way Car Park, Debenhams and 17 The Parade",yes,,2020-03-10,,0.845724,90,90,No works had been started at the time of visiting the site in September 2019,local-authority-eng:SWD,,2018-07-26,,permissioned,,POINT(-1.78102 51.560219),s0125,,,brownfield-land/local-authority-eng/SWD/s0125
One Sanford Street,yes,,2020-03-10,,0.143576,40,40,,local-authority-eng:SWD,,2017-11-23,,permissioned,,POINT(-1.786966 51.559281),s0126,,,brownfield-land/local-authority-eng/SWD/s0126
Swindon Station Car Park (South),yes,,2020-03-10,,1.83838,160,160,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.785977 51.565051),s0128,,,brownfield-land/local-authority-eng/SWD/s0128
Swindon Station Car Park (North),yes,,2020-03-10,,0.521877,52,52,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.772942 51.551092),s0129,,,brownfield-land/local-authority-eng/SWD/s0129
Princes Street Car Park,yes,,2020-03-10,,0.339975,17,17,,local-authority-eng:SWD,,,,Not permissioned,other,POINT(-1.784969 51.562757),s0132,,,brownfield-land/local-authority-eng/SWD/s0132
Commercial Road Car Park,yes,,2020-03-10,,0.0529547,10,10,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.781744 51.560406),s0133,,,brownfield-land/local-authority-eng/SWD/s0133
Signal Point,yes,,2020-03-10,,0.426623,86,86,,local-authority-eng:SWD,,2015-07-13,,Not permissioned,,POINT(-1.78147 51.559569),s0140,,,brownfield-land/local-authority-eng/SWD/s0140
"Locarno, Dammas Lane Car Park and The Planks Car Park",yes,,2020-03-10,,0.458772,15,15,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.790782 51.562985),s0142,,,brownfield-land/local-authority-eng/SWD/s0142
The Parade Multistorey Car Park,yes,,2020-03-10,,0.176913,36,36,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.77708 51.553079),s0146,,,brownfield-land/local-authority-eng/SWD/s0146
Former Wyvern Multistorey Car Park,yes,,2020-03-10,,0.192614,38,38,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.776215 51.553607),s0147,,,brownfield-land/local-authority-eng/SWD/s0147
Wyvern Theatre and Car Park,yes,,2020-03-10,,0.325294,46,46,,local-authority-eng:SWD,,2018-06-14,,Not permissioned,other,POINT(-1.775528 51.553553),s0148,,,brownfield-land/local-authority-eng/SWD/s0148
The Carriage Works,yes,05-Sep-18,2020-03-10,,1.51779,,,Suitable for non residential development. The works at the site have now been completed in September 2018,local-authority-eng:SWD,,2017-02-03,,Not permissioned,full planning permission,POINT(-1.786688 51.562849),s0150,,,brownfield-land/local-authority-eng/SWD/s0150
Swindon Advertiser Offices,yes,,2020-03-10,,0.145932,31,31,,local-authority-eng:SWD,,2018-05-24,,permissioned,full planning permission,POINT(-1.78608 51.562096),s0156,,,brownfield-land/local-authority-eng/SWD/s0156
"Land South of Church Road, Old Town",yes,,2020-03-10,,0.0697766,14,14,,local-authority-eng:SWD,,,,pending decision,,POINT(-1.780953 51.559364),s0157,,,brownfield-land/local-authority-eng/SWD/s0157
"Pope Bros Builders Yard, Cricklade Street",yes,,2020-03-10,,0.115949,12,12,,local-authority-eng:SWD,,,,pending decision,,POINT(-1.714859 51.63348),s0158,,,brownfield-land/local-authority-eng/SWD/s0158
20 Fleet Street,yes,,2020-03-10,,0.0494926,10,10,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.779918 51.582454),s0168,,,brownfield-land/local-authority-eng/SWD/s0168
32-34 Bridge Street,yes,,2020-03-10,,0.0322529,6,6,,local-authority-eng:SWD,,2017-04-26,,Not permissioned,full planning permission,POINT(-1.78206 51.590188),s0170,,,brownfield-land/local-authority-eng/SWD/s0170
Theatre Square,yes,,2020-03-10,,0.406895,21,21,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.77729 51.595747),s0171,,,brownfield-land/local-authority-eng/SWD/s0171
"Land to the east of Newburgh Place, in front of Tesco Express",yes,,2020-03-10,,0.967923,29,29,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.805642 51.577173),s0183,,,brownfield-land/local-authority-eng/SWD/s0183
Land at Pinehurst Road inside 'The Circle',yes,,2020-03-10,,0.4957,15,15,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.806867 51.580833),s0191,,,brownfield-land/local-authority-eng/SWD/s0191
In front of 68 Oaksey Road,yes,,2020-03-10,,0.185704,6,6,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.78152 51.59731),s0204,,,brownfield-land/local-authority-eng/SWD/s0204
Groundwell Park and Ride,yes,,2020-03-10,,1.7019,,,Suitable for non residential development,local-authority-eng:SWD,not owned by a public authority,,,Not permissioned,,POINT(-1.730629 51.548034),s0239,,,brownfield-land/local-authority-eng/SWD/s0239
Manor Garden Centre and surrounding,yes,,2020-03-10,,3.3,9,9,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.782509 51.538807),s0245,,,brownfield-land/local-authority-eng/SWD/s0245
Garage block east of Greenhill Road,yes,,2020-03-10,,0.198752,6,6,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.807993 51.570172),s0246,,,brownfield-land/local-authority-eng/SWD/s0246
Garages at Wingfield Ave,yes,,2020-03-10,,0.2297,7,7,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.782501 51.602264),s0264,,,brownfield-land/local-authority-eng/SWD/s0264
Liden Local Centre,yes,,2020-03-10,,1.58193,79,79,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.8007 51.570475),s0276,,,brownfield-land/local-authority-eng/SWD/s0276
Pipers Way Park and Ride,yes,,2020-03-10,,5.27058,,,Suitable for non residential development,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.821724 51.553401),s0297,,,brownfield-land/local-authority-eng/SWD/s0297
Barnfield Road,yes,,2020-03-10,,0.748815,,,Suitable for non residential development,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.809628 51.577417),s0298,,,brownfield-land/local-authority-eng/SWD/s0298
Northern Gateway,yes,,2020-03-10,,2.332,,,Suitable for non residential development,local-authority-eng:SWD,,2017-10-19,,permissioned,,POINT(-1.767875 51.585492),S0308,,,brownfield-land/local-authority-eng/SWD/S0308
"Petrol Filling Station, Rodbourne Road",yes,,2020-03-10,,0.3321,7,7,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.765075 51.576361),S0311,,,brownfield-land/local-authority-eng/SWD/S0311
Toothill Village Centre,yes,,2020-03-10,,1.417,71,71,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.786833 51.562033),S0313,,,brownfield-land/local-authority-eng/SWD/S0313
Moredon Rec,yes,,2020-03-10,,2.659,60,60,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.738608 51.602284),S0314,,,brownfield-land/local-authority-eng/SWD/S0314
Stratton Education Centre,yes,,2020-03-10,,0.3015,9,9,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.770337 51.543159),S0315,,,brownfield-land/local-authority-eng/SWD/S0315
"Contract House, Unit 5 Bramble Road Elgin Swindon SN2 8HB",yes,,2020-03-10,,0.3913,,,Suitable for non residential development,local-authority-eng:SWD,,2017-06-26,,permissioned,,POINT(-1.778972 51.557514),S0318,,,brownfield-land/local-authority-eng/SWD/S0318
"54 - 55 Bridge Street, Swindon, SN1 1BL",yes,,2020-03-10,,0.03386,6,6,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.7892 51.55953),S0319,,,brownfield-land/local-authority-eng/SWD/S0319
"Unit 4 Hunts Rise, Swindon SN3 4TW",yes,,2020-03-10,,0.5326,,,Suitable for non residential development,local-authority-eng:SWD,,2015-04-01,,permissioned,full planning permission,POINT(-1.76055 51.571699),S0322,,,brownfield-land/local-authority-eng/SWD/S0322
"Wakefield House, Pipers Way, Old Town Swindon SN3 1RE",yes,,2020-03-10,,0.6639,34,34,,local-authority-eng:SWD,,2015-12-03,,permissioned,reserved matters approval,POINT(-1.783513 51.558814),S0326,,,brownfield-land/local-authority-eng/SWD/S0326
"22-23 Victoria Road , Old Town, Swindon SN1 3AW",yes,,2020-03-10,,0.312,6,6,The site was under construction at the time of visiting in September 2019,local-authority-eng:SWD,,2015-03-04,,permissioned,full planning permission,POINT(-1.72926 51.541561),S0327,,,brownfield-land/local-authority-eng/SWD/S0327
"Former Milton Road Club , 25 Milton Road, Swindon SN1 5JA",yes,,2020-03-10,,0.03026,10,10,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.799906 51.569958),S0328,,,brownfield-land/local-authority-eng/SWD/S0328
"Former Bampton Brothers, Stratton Road, Swindon",yes,,2020-03-10,,1.267,61,61,,local-authority-eng:SWD,,2017-12-14,,permissioned,reserved matters approval,POINT(-1.780467 51.606184),S0329,,,brownfield-land/local-authority-eng/SWD/S0329
"Anglia House, 115-118 Commercial Road, Swindon",yes,,2020-03-10,,0.0575,14,14,First floor apartment conversion has been completed,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.753916 51.575334),S0330,,,brownfield-land/local-authority-eng/SWD/S0330
"Kingsbridge House, Marlborough Road, Swindon",yes,30-Sep-19,2020-03-10,,0.1291,5,5,The site has been constructed and completed at the time of visiting in September 2019,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.750887 51.568255),S0332,,,brownfield-land/local-authority-eng/SWD/S0332
"16 Wembley Street, Rodbourne, Swindon SN2 1DN",yes,,2020-03-10,,0.0469,6,6,,local-authority-eng:SWD,,2017-01-17,,permissioned,full planning permission,POINT(-1.787394 51.563646),S0337,,,brownfield-land/local-authority-eng/SWD/S0337
"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",yes,,2020-03-10,,0.5886,5,5,,local-authority-eng:SWD,,2016-03-21,,permissioned,full planning permission,POINT(-1.786833 51.526238),S0338,,,brownfield-land/local-authority-eng/SWD/S0338
"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",yes,,2020-03-10,,0.1591,5,5,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.783513 51.558814),S0341,,,brownfield-land/local-authority-eng/SWD/S0341
"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",yes,,2020-03-10,,2.702,134,134,,local-authority-eng:SWD,,2017-02-07,,permissioned,outline planning permission,POINT(-1.758157 51.581743),S0343,,,brownfield-land/local-authority-eng/SWD/S0343
"Holbrook House, Sheppard Street, Swindon",yes,,2020-03-10,,0.1978,58,58,,local-authority-eng:SWD,,2016-02-23,,permissioned,other,POINT(-1.786995 51.562717),S0344,,,brownfield-land/local-authority-eng/SWD/S0344
"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",yes,30-Sep-19,2020-03-10,,0.4282,38,38,The site has been constructed and completed at the time of visiting in September 2019,local-authority-eng:SWD,,2016-11-29,,permissioned,full planning permission,POINT(-1.76652 51.584777),S0348,,,brownfield-land/local-authority-eng/SWD/S0348
"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",yes,,2020-03-10,,0.0575,5,5,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.786784 51.605624),S0350,,,brownfield-land/local-authority-eng/SWD/S0350
"Land At Radway Road, Stratton St Margaret, Swindon SN3 4ND",yes,,2020-03-10,,2.195,,,Suitable for non residential development,local-authority-eng:SWD,,2018-02-20,,permissioned,full planning permission,POINT(-1.787313 51.601806),S0352,,,brownfield-land/local-authority-eng/SWD/S0352
"18 - 24 Bridge Street & 16 - 17 Fleet Street, Swindon SN1 1BP",yes,,2020-03-10,,0.0772,14,14,,local-authority-eng:SWD,,2017-02-03,,permissioned,full planning permission,POINT(-1.768977 51.584301),S0358,,,brownfield-land/local-authority-eng/SWD/S0358
The Limes,yes,,2020-03-10,,0.316,5,5,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.783774 51.556066),S0381,,,brownfield-land/local-authority-eng/SWD/S0381
North of Gateway North,yes,,2020-03-10,,5.155,,,Suitable for non residential development,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.782747 51.559009),S0401,,,brownfield-land/local-authority-eng/SWD/S0401
South of Gateway North,yes,,2020-03-10,,2.338,,,Suitable for non residential development,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.700211 51.541934),S0402,,,brownfield-land/local-authority-eng/SWD/S0402
The Wheatsheaf Public House 33-36 Dores Road Upper Stratton,yes,,2020-03-10,,0.1862,8,8,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2017-05-12,,permissioned,full planning permission,POINT(-1.773606 51.55177),S0413,,,brownfield-land/local-authority-eng/SWD/S0413
Land To The Rear Of 27 Eastcott Hill,yes,,2020-03-10,,0.02601,6,6,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2017-08-11,,permissioned,full planning permission,POINT(-1.808924 51.573069),S0415,,,brownfield-land/local-authority-eng/SWD/S0415
3 Temple Chambers Temple Street,yes,,2020-03-10,,0.01457,5,5,The site is under construction at the time of visiting the site in September 2019,local-authority-eng:SWD,,2017-12-11,,permissioned,full planning permission,POINT(-1.787892 51.560375),S0416,,,brownfield-land/local-authority-eng/SWD/S0416
Southdown Nursing Home 17 Church Road Wanborough,yes,30-Sep-19,2020-03-10,,0.1847,8,8,The site has been constructed and completed at the time of visiting in September 2019,local-authority-eng:SWD,,2017-04-07,,permissioned,full planning permission,POINT(-1.786795 51.564983),S0418,,,brownfield-land/local-authority-eng/SWD/S0418
First Floor 17 - 21 High Street Old Town,yes,,2020-03-10,,0.04186,6,6,,local-authority-eng:SWD,,2017-08-11,,permissioned,other,POINT(-1.752111 51.63734),S0420,,,brownfield-land/local-authority-eng/SWD/S0420
"Former Zarlink Factory, Darby Close, Swindon",yes,,2020-03-10,,1.169,,,Suitable for non residential development,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.773771 51.566369),S0424,,,brownfield-land/local-authority-eng/SWD/S0424
"Brunel West Car Park and House of Fraser, Swindon",yes,,2020-03-10,,0.8458,154,154,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.762652 51.519628),S0430,,,brownfield-land/local-authority-eng/SWD/S0430
Swindon Station Redevelopment,yes,,2020-03-10,,4.536,85,85,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.69719 51.542342),S0433,,,brownfield-land/local-authority-eng/SWD/S0433
"Manor Farm, Hannington",yes,,2020-03-10,,0.6723,8,8,,local-authority-eng:SWD,,2019-01-07,,permissioned,full planning permission,POINT(-1.795758 51.558215),S0434,,,brownfield-land/local-authority-eng/SWD/S0434
County Ground Depot,yes,,2020-03-10,,0.4262,19,19,,local-authority-eng:SWD,,,,Not permissioned,,POINT(-1.762592 53.684208),S0436,,,brownfield-land/local-authority-eng/SWD/S0436
