site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land at Beacon Hill Road, Newark",yes,,2017-11-30,,0.4,3,3,,local-authority-eng:NEA,not owned by a public authority,2016-09-12,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZJV6KLB04E00,permissioned,full planning permission,BF0011,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0011.pdf,2017-11-30
"The Gap Site, Castle Gate, Newark",yes,,2017-11-30,,0.11,10,10,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001BG5OILI000,not permissioned,,BF0012,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0012.pdf,2017-11-30
"Garages, Grange Road, Newark",yes,,2017-11-30,,0.09,6,6,,local-authority-eng:NEA,owned by a public authority,2017-03-17,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJ79ZJLB04E00,permissioned,full planning permission,BF0013,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0013.pdf,2017-11-30
"96 Lincoln Road, Newark",yes,,2017-11-30,,0.18,5,5,,local-authority-eng:NEA,not owned by a public authority,2017-02-16,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000G8OOILI000,permissioned,full planning permission,BF0014,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0014.pdf,2017-11-30
"Garage Court, Meldrum Crescent, Newark",yes,,2017-11-30,,0.16,8,8,,local-authority-eng:NEA,owned by a public authority,2017-03-29,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJMI20LB04E00,permissioned,full planning permission,BF0015,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0015.pdf,2017-11-30
"Garage Court, Queen's Court, Newark",yes,,2017-11-30,,0.41,6,6,,local-authority-eng:NEA,owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KTMIFRLB05Q01,not permissioned,,BF0016,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0016.pdf,2017-11-30
"Former Piano School, Mount Lane, Newark",yes,,2017-11-30,,0.06,9,9,,local-authority-eng:NEA,not owned by a public authority,2016-03-02,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I3MEZQLBE3000,permissioned,full planning permission,BF0017,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0017.pdf,2017-11-30
"Northgate House, 14 North Gate, Newark",yes,,2017-11-30,,0.06,8,8,,local-authority-eng:NEA,not owned by a public authority,2017-03-23,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NE9B6WLB04E00,permissioned,full planning permission,BF0018,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0018.pdf,2017-11-30
"17 North Gate, Newark",yes,,2017-11-30,,0.06,12,12,,local-authority-eng:NEA,not owned by a public authority,2015-10-29,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010AIOILI000,permissioned,full planning permission,BF0019,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0019.pdf,2017-11-30
"Land South of Quibells Lane, Newark",yes,,2017-11-30,,2.33,30,30,,local-authority-eng:NEA,mixed ownership,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LG8XT5LB03R00,not permissioned,,BF0020,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0020.pdf,2017-11-30
"Land between 55 and 65 Mill Gate, Newark",yes,,2017-11-30,,0.14,8,8,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JUHOILI000,not permissioned,,BF0021,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0021.pdf,2017-11-30
"Land adjacent to Newark Marina, Mill Gate Newark",yes,,2017-11-30,,0.69,34,34,,local-authority-eng:NEA,not owned by a public authority,2016-06-22,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MXQMYJLB04P00,permissioned,full planning permission,BF0022,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0022.pdf,2017-11-30
"Land on Bowbridge Road, Newark",yes,,2017-11-30,,2.49,66,66,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HT67TXLBS2000,not permissioned,,BF0023,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0023.pdf,2017-11-30
"Land on Bowbridge Road, Newark",yes,,2017-11-30,,4.25,150,150,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYDSVMLBT4000,not permissioned,,BF0024,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0024.pdf,2017-11-30
"Land at NSK, Northern Road, Newark",yes,,2017-11-30,,10.11,150,150,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001AYIOILI000,not permissioned,,BF0025,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0025.pdf,2017-11-30
"Maid Marion Way, Ollerton",yes,,2017-11-30,,0.28,8,8,,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KBYYHOLB05Q01,not permissioned,,BF0027,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0027.pdf,2017-11-30
"Land at Kirklington Road, Rainworth",yes,,2017-11-30,,0.62,6,6,,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HXJIBXLBE3000,not permissioned,,BF0028,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0028.pdf,2017-11-30
"Red May Industrial Estate, Church Lane, South Scarle",yes,,2017-11-30,,0.43,6,6,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CB5OILI000,pending decision,,BF0029,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0029.pdf,2017-11-30
"Southwell Depot, Southwell",yes,,2017-11-30,,0.38,15,15,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011DJOILI000,not permissioned,,BF0030,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0030.pdf,2017-11-30
"The Nags Head, Old Great North Road, Sutton on Trent",yes,,2017-11-30,,0.19,6,6,,local-authority-eng:NEA,not owned by a public authority,2017-03-22,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001ES2OILI000,permissioned,full planning permission,BF0031,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0031.pdf,2017-11-30
"The Red Lion Public House, Southwell Road, Thurgarton",yes,,2017-11-30,,0.4,4,4,,local-authority-eng:NEA,not owned by a public authority,2017-01-11,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XFIOILI000,permissioned,full planning permission,BF0032,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0032.pdf,2017-11-30
