site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Land at, Church Road, Gorleston, Great Yarmouth",yes,,2019-12-19,,0.12,6,6,06/17/0781/F,local-authority-eng:GRY,not owned by a public authority,2018-04-11,,permissioned,full planning permission,POINT(1.72506 52.585041),BFR37,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3996&p=0,2018-12-20
"Land between 90 and 102, Regent Road, Great Yarmouth",yes,,2019-12-19,,0.22,23,23,06/17/0469/F,local-authority-eng:GRY,not owned by a public authority,2018-07-09,,permissioned,full planning permission,POINT(1.731524 52.607217),BFR38,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3998&p=0,2018-12-20
"Rear of, Rumbold Arms, Southtown Road, Great Yarmouth",yes,,2019-12-19,,0.18,7,7,06/18/0425/F,local-authority-eng:GRY,not owned by a public authority,2018-10-12,,permissioned,full planning permission,POINT(1.724325 52.595867),BFR39,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3999&p=0,2018-12-20
"Land off Dock Tavern Lane Gorleston, Great Yarmouth",yes,,2019-12-19,,0.17,22,22,06/17/0225/F - Development now largely complete,local-authority-eng:GRY,not owned by a public authority,2018-11-06,,permissioned,full planning permission,POINT(1.73069 52.579179),BRF40,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4000&p=0,2018-12-20
"43 Market Row, Great Yarmouth",yes,,2019-12-19,,0.05,7,7,06/18/0046/F,local-authority-eng:GRY,not owned by a public authority,2018-11-01,,permissioned,full planning permission,POINT(1.7249 52.608028),BFR41,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4001&p=0,2018-12-20
"Former Ferryside Building, 98 High Road, Gorleston, Great Yarmouth",,,2019-12-19,,0.48,20,20,06/16/0190/F,local-authority-eng:GRY,not owned by a public authority,,,not permissioned,,POINT(1.727107 52.588448),BFR42,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4002&p=0,2018-12-20
"34 Marine Parade, Great Yarmouth",yes,,2019-12-19,,0.01,10,10,06/18/0039/F,local-authority-eng:GRY,not owned by a public authority,,,pending decision,,POINT(1.735846 52.605057),BFR43,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4003&p=0,2018-12-20
"45 Yarmouth Way, Great Yarmouth",yes,,2019-12-19,,0.2,29,29,06/18/0507/PDC,local-authority-eng:GRY,not owned by a public authority,2019-09-02,,permissioned,full planning permission,POINT(1.726624 52.604664),BRF44,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4915&p=0,2019-12-19
"19 Hall Quay, Great Yarmouth",yes,,2019-12-19,,0.05,7,7,06/16/0765/F,local-authority-eng:GRY,not owned by a public authority,2017-05-09,,permissioned,full planning permission,POINT(1.724102 52.606983),BRF46,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4916&p=0,2019-12-19
16 Southgates Road,yes,,2019-12-19,,0.07,9,9,06/18/0258/O,local-authority-eng:GRY,not owned by a public authority,2018-07-17,,permissioned,outline planning permission,POINT(1.728265 52.59738),BRF49,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4917&p=0,2019-12-19
40-42 Market Place (1st & 2nd floors),yes,,2019-12-19,,0.07,8,8,06/18/0614/PDC,local-authority-eng:GRY,not owned by a public authority,2018-12-20,,permissioned,full planning permission,POINT(1.726669 52.607631),BRF50,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4918&p=0,2019-12-19
Dock Tavern Lane (Control Repair Ltd),yes,,2019-12-19,,0.01,6,6,06/18/0363/F,local-authority-eng:GRY,not owned by a public authority,2018-09-07,,permissioned,full planning permission,POINT(1.72989 52.579141),BRF51,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4919&p=0,2019-12-19
54 Englands Lane,yes,,2019-12-19,,0.01,5,5,06/18/0288/PDC,local-authority-eng:GRY,not owned by a public authority,2018-08-08,,permissioned,full planning permission,POINT(1.728897 52.574405),BRF52,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4920&p=0,2019-12-19
"Former Florida Group Building, Bells Marsh Road",yes,,2019-12-19,,0.21,13,13,06/17/0681/F,local-authority-eng:GRY,not owned by a public authority,2019-04-09,,permissioned,full planning permission,POINT(1.730623 52.57769),BRF53,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4921&p=0,2019-12-19
"The Gannel, High Road, Burgh Castle",yes,,2019-12-19,,0.47,6,6,06/18/0594/F,local-authority-eng:GRY,not owned by a public authority,2019-02-20,,permissioned,full planning permission,POINT(1.668009 52.588505),BRF54,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4922&p=0,2019-12-19
"15 Hall Quay, Great Yarmouth",yes,,2019-12-19,,0.15,11,11,06/18/0580/F,local-authority-eng:GRY,not owned by a public authority,2019-09-20,,permissioned,full planning permission,POINT(1.723742 52.607264),BRF55,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4923&p=0,2019-12-19
"53 High Street, Caister-on-Sea",yes,,2019-12-19,,0.01,6,6,06/19/0011/F,local-authority-eng:GRY,not owned by a public authority,2019-08-07,,permissioned,full planning permission,POINT(1.725931 52.648141),BRF56,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4924&p=0,2019-12-19
"141 King Street, Great Yarmouth",yes,,2019-12-19,,0.04,6,6,06/18/0527/F,local-authority-eng:GRY,not owned by a public authority,2019-04-19,,permissioned,full planning permission,POINT(1.729104 52.604649),BRF57,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4925&p=0,2019-12-19
"78A Southtown Road, Great Yarmouth",yes,,2019-12-19,,0.01,7,7,06/19/0294/F,local-authority-eng:GRY,not owned by a public authority,2019-09-16,,permissioned,full planning permission,POINT(1.723111 52.598783),BRF58,https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4926&p=0,2019-12-19
